City,County,State,Timezone,Continent
Thermal,Riverside,California,Los_Angeles,America
Salton City,Imperial,California,Los_Angeles,America
Thousand Palms,Riverside,California,Los_Angeles,America
Twentynine Palms,San Bernardino,California,Los_Angeles,America
Twentynine Palms,San Bernardino,California,Los_Angeles,America
Vidal,San Bernardino,California,Los_Angeles,America
Westmorland,Imperial,California,Los_Angeles,America
Whitewater,Riverside,California,Los_Angeles,America
Winterhaven,Imperial,California,Los_Angeles,America
Yucca Valley,San Bernardino,California,Los_Angeles,America
Landers,San Bernardino,California,Los_Angeles,America
Adelanto,San Bernardino,California,Los_Angeles,America
Amboy,San Bernardino,California,Los_Angeles,America
Angelus Oaks,San Bernardino,California,Los_Angeles,America
Apple Valley,San Bernardino,California,Los_Angeles,America
Apple Valley,San Bernardino,California,Los_Angeles,America
Baker,San Bernardino,California,Los_Angeles,America
Fort Irwin,San Bernardino,California,Los_Angeles,America
Barstow,San Bernardino,California,Los_Angeles,America
Grand Terrace,San Bernardino,California,Los_Angeles,America
Big Bear City,San Bernardino,California,Los_Angeles,America
Big Bear Lake,San Bernardino,California,Los_Angeles,America
Bloomington,San Bernardino,California,Los_Angeles,America
Calimesa,Riverside,California,Los_Angeles,America
Cedar Glen,San Bernardino,California,Los_Angeles,America
Cedarpines Park,San Bernardino,California,Los_Angeles,America
Colton,San Bernardino,California,Los_Angeles,America
Crestline,San Bernardino,California,Los_Angeles,America
Daggett,San Bernardino,California,Los_Angeles,America
Death Valley,Inyo,California,Los_Angeles,America
Essex,San Bernardino,California,Los_Angeles,America
Fawnskin,San Bernardino,California,Los_Angeles,America
Fontana,San Bernardino,California,Los_Angeles,America
Fontana,San Bernardino,California,Los_Angeles,America
Fontana,San Bernardino,California,Los_Angeles,America
Ludlow,San Bernardino,California,Los_Angeles,America
Forest Falls,San Bernardino,California,Los_Angeles,America
Green Valley Lake,San Bernardino,California,Los_Angeles,America
Helendale,San Bernardino,California,Los_Angeles,America
Hesperia,San Bernardino,California,Los_Angeles,America
Hesperia,San Bernardino,California,Los_Angeles,America
Highland,San Bernardino,California,Los_Angeles,America
Hinkley,San Bernardino,California,Los_Angeles,America
Lake Arrowhead,San Bernardino,California,Los_Angeles,America
Loma Linda,San Bernardino,California,Los_Angeles,America
Lucerne Valley,San Bernardino,California,Los_Angeles,America
Lytle Creek,San Bernardino,California,Los_Angeles,America
Mentone,San Bernardino,California,Los_Angeles,America
Needles,San Bernardino,California,Los_Angeles,America
Nipton,San Bernardino,California,Los_Angeles,America
Newberry Springs,San Bernardino,California,Los_Angeles,America
Oro Grande,San Bernardino,California,Los_Angeles,America
Phelan,San Bernardino,California,Los_Angeles,America
Pinon Hills,San Bernardino,California,Los_Angeles,America
Redlands,San Bernardino,California,Los_Angeles,America
Redlands,San Bernardino,California,Los_Angeles,America
Rialto,San Bernardino,California,Los_Angeles,America
Rialto,San Bernardino,California,Los_Angeles,America
Rimforest,San Bernardino,California,Los_Angeles,America
Running Springs,San Bernardino,California,Los_Angeles,America
Shoshone,Inyo,California,Los_Angeles,America
Skyforest,San Bernardino,California,Los_Angeles,America
Sugarloaf,San Bernardino,California,Los_Angeles,America
Tecopa,Inyo,California,Los_Angeles,America
Twin Peaks,San Bernardino,California,Los_Angeles,America
Victorville,San Bernardino,California,Los_Angeles,America
Victorville,San Bernardino,California,Los_Angeles,America
Victorville,San Bernardino,California,Los_Angeles,America
Wrightwood,San Bernardino,California,Los_Angeles,America
Yermo,San Bernardino,California,Los_Angeles,America
Yucaipa,San Bernardino,California,Los_Angeles,America
San Bernardino,San Bernardino,California,Los_Angeles,America
San Bernardino,San Bernardino,California,Los_Angeles,America
San Bernardino,San Bernardino,California,Los_Angeles,America
San Bernardino,San Bernardino,California,Los_Angeles,America
San Bernardino,San Bernardino,California,Los_Angeles,America
San Bernardino,San Bernardino,California,Los_Angeles,America
San Bernardino,San Bernardino,California,Los_Angeles,America
Riverside,Riverside,California,Los_Angeles,America
Riverside,Riverside,California,Los_Angeles,America
Riverside,Riverside,California,Los_Angeles,America
Riverside,Riverside,California,Los_Angeles,America
Riverside,Riverside,California,Los_Angeles,America
Riverside,Riverside,California,Los_Angeles,America
Riverside,Riverside,California,Los_Angeles,America
Jurupa Valley,Riverside,California,Los_Angeles,America
March Air Reserve Base,Riverside,California,Los_Angeles,America
Lake Elsinore,Riverside,California,Los_Angeles,America
Lake Elsinore,Riverside,California,Los_Angeles,America
Aguanga,Riverside,California,Los_Angeles,America
Anza,Riverside,California,Los_Angeles,America
Hemet,Riverside,California,Los_Angeles,America
Hemet,Riverside,California,Los_Angeles,America
Hemet,Riverside,California,Los_Angeles,America
Homeland,Riverside,California,Los_Angeles,America
Idyllwild,Riverside,California,Los_Angeles,America
Moreno Valley,Riverside,California,Los_Angeles,America
Moreno Valley,Riverside,California,Los_Angeles,America
Moreno Valley,Riverside,California,Los_Angeles,America
Moreno Valley,Riverside,California,Los_Angeles,America
Mountain Center,Riverside,California,Los_Angeles,America
Murrieta,Riverside,California,Los_Angeles,America
Murrieta,Riverside,California,Los_Angeles,America
Nuevo,Riverside,California,Los_Angeles,America
Perris,Riverside,California,Los_Angeles,America
Perris,Riverside,California,Los_Angeles,America
San Jacinto,Riverside,California,Los_Angeles,America
San Jacinto,Riverside,California,Los_Angeles,America
Menifee,Riverside,California,Los_Angeles,America
Menifee,Riverside,California,Los_Angeles,America
Menifee,Riverside,California,Los_Angeles,America
Menifee,Riverside,California,Los_Angeles,America
Temecula,Riverside,California,Los_Angeles,America
Temecula,Riverside,California,Los_Angeles,America
Temecula,Riverside,California,Los_Angeles,America
Wildomar,Riverside,California,Los_Angeles,America
Winchester,Riverside,California,Los_Angeles,America
Irvine,Orange,California,Los_Angeles,America
Irvine,Orange,California,Los_Angeles,America
Irvine,Orange,California,Los_Angeles,America
Irvine,Orange,California,Los_Angeles,America
Foothill Ranch,Orange,California,Los_Angeles,America
Irvine,Orange,California,Los_Angeles,America
Irvine,Orange,California,Los_Angeles,America
Irvine,Orange,California,Los_Angeles,America
Irvine,Orange,California,Los_Angeles,America
Irvine,Orange,California,Los_Angeles,America
Capistrano Beach,Orange,California,Los_Angeles,America
Corona Del Mar,Orange,California,Los_Angeles,America
Costa Mesa,Orange,California,Los_Angeles,America
Costa Mesa,Orange,California,Los_Angeles,America
Dana Point,Orange,California,Los_Angeles,America
Lake Forest,Orange,California,Los_Angeles,America
Laguna Woods,Orange,California,Los_Angeles,America
Huntington Beach,Orange,California,Los_Angeles,America
Huntington Beach,Orange,California,Los_Angeles,America
Huntington Beach,Orange,California,Los_Angeles,America
Huntington Beach,Orange,California,Los_Angeles,America
Laguna Beach,Orange,California,Los_Angeles,America
Laguna Hills,Orange,California,Los_Angeles,America
Midway City,Orange,California,Los_Angeles,America
Aliso Viejo,Orange,California,Los_Angeles,America
Newport Coast,Orange,California,Los_Angeles,America
Newport Beach,Orange,California,Los_Angeles,America
Newport Beach,Orange,California,Los_Angeles,America
Newport Beach,Orange,California,Los_Angeles,America
Newport Beach,Orange,California,Los_Angeles,America
San Clemente,Orange,California,Los_Angeles,America
San Clemente,Orange,California,Los_Angeles,America
San Juan Capistrano,Orange,California,Los_Angeles,America
Silverado,Orange,California,Los_Angeles,America
Laguna Niguel,Orange,California,Los_Angeles,America
Trabuco Canyon,Orange,California,Los_Angeles,America
Trabuco Canyon,Orange,California,Los_Angeles,America
Westminster,Orange,California,Los_Angeles,America
Rancho Santa Margarita,Orange,California,Los_Angeles,America
Mission Viejo,Orange,California,Los_Angeles,America
Mission Viejo,Orange,California,Los_Angeles,America
Ladera Ranch,Orange,California,Los_Angeles,America
Santa Ana,Orange,California,Los_Angeles,America
Santa Ana,Orange,California,Los_Angeles,America
Santa Ana,Orange,California,Los_Angeles,America
Santa Ana,Orange,California,Los_Angeles,America
Santa Ana,Orange,California,Los_Angeles,America
Santa Ana,Orange,California,Los_Angeles,America
Fountain Valley,Orange,California,Los_Angeles,America
Tustin,Orange,California,Los_Angeles,America
Tustin,Orange,California,Los_Angeles,America
Anaheim,Orange,California,Los_Angeles,America
Anaheim,Orange,California,Los_Angeles,America
Anaheim,Orange,California,Los_Angeles,America
Anaheim,Orange,California,Los_Angeles,America
Anaheim,Orange,California,Los_Angeles,America
Anaheim,Orange,California,Los_Angeles,America
Anaheim,Orange,California,Los_Angeles,America
Brea,Orange,California,Los_Angeles,America
Brea,Orange,California,Los_Angeles,America
Fullerton,Orange,California,Los_Angeles,America
Fullerton,Orange,California,Los_Angeles,America
Fullerton,Orange,California,Los_Angeles,America
Fullerton,Orange,California,Los_Angeles,America
Garden Grove,Orange,California,Los_Angeles,America
Garden Grove,Orange,California,Los_Angeles,America
Garden Grove,Orange,California,Los_Angeles,America
Garden Grove,Orange,California,Los_Angeles,America
Garden Grove,Orange,California,Los_Angeles,America
Norco,Riverside,California,Los_Angeles,America
Villa Park,Orange,California,Los_Angeles,America
Orange,Orange,California,Los_Angeles,America
Orange,Orange,California,Los_Angeles,America
Orange,Orange,California,Los_Angeles,America
Orange,Orange,California,Los_Angeles,America
Orange,Orange,California,Los_Angeles,America
Placentia,Orange,California,Los_Angeles,America
Corona,Riverside,California,Los_Angeles,America
Corona,Riverside,California,Los_Angeles,America
Corona,Riverside,California,Los_Angeles,America
Corona,Riverside,California,Los_Angeles,America
Corona,Riverside,California,Los_Angeles,America
Yorba Linda,Orange,California,Los_Angeles,America
Yorba Linda,Orange,California,Los_Angeles,America
Ventura,Ventura,California,Los_Angeles,America
Ventura,Ventura,California,Los_Angeles,America
Ventura,Ventura,California,Los_Angeles,America
Camarillo,Ventura,California,Los_Angeles,America
Camarillo,Ventura,California,Los_Angeles,America
Carpinteria,Santa Barbara,California,Los_Angeles,America
Fillmore,Ventura,California,Los_Angeles,America
Moorpark,Ventura,California,Los_Angeles,America
Oak View,Ventura,California,Los_Angeles,America
Ojai,Ventura,California,Los_Angeles,America
Oxnard,Ventura,California,Los_Angeles,America
Oxnard,Ventura,California,Los_Angeles,America
Oxnard,Ventura,California,Los_Angeles,America
Oxnard,Ventura,California,Los_Angeles,America
Piru,Ventura,California,Los_Angeles,America
Port Hueneme,Ventura,California,Los_Angeles,America
Point Mugu Nawc,Ventura,California,Los_Angeles,America
Port Hueneme Cbc Base,Ventura,California,Los_Angeles,America
Santa Paula,Ventura,California,Los_Angeles,America
Simi Valley,Ventura,California,Los_Angeles,America
Brandeis,Ventura,California,Los_Angeles,America
Simi Valley,Ventura,California,Los_Angeles,America
Somis,Ventura,California,Los_Angeles,America
Summerland,Santa Barbara,California,Los_Angeles,America
Santa Barbara,Santa Barbara,California,Los_Angeles,America
Santa Barbara,Santa Barbara,California,Los_Angeles,America
Santa Barbara,Santa Barbara,California,Los_Angeles,America
Santa Barbara,Santa Barbara,California,Los_Angeles,America
Santa Barbara,Santa Barbara,California,Los_Angeles,America
Santa Barbara,Santa Barbara,California,Los_Angeles,America
Santa Barbara,Santa Barbara,California,Los_Angeles,America
Goleta,Santa Barbara,California,Los_Angeles,America
Alpaugh,Tulare,California,Los_Angeles,America
Armona,Kings,California,Los_Angeles,America
Arvin,Kern,California,Los_Angeles,America
Avenal,Kings,California,Los_Angeles,America
Bodfish,Kern,California,Los_Angeles,America
Buttonwillow,Kern,California,Los_Angeles,America
California Hot Springs,Tulare,California,Los_Angeles,America
Camp Nelson,Tulare,California,Los_Angeles,America
Coalinga,Fresno,California,Los_Angeles,America
Corcoran,Kings,California,Los_Angeles,America
Delano,Kern,California,Los_Angeles,America
Ducor,Tulare,California,Los_Angeles,America
Earlimart,Tulare,California,Los_Angeles,America
Edison,Kern,California,Los_Angeles,America
Exeter,Tulare,California,Los_Angeles,America
Pine Mountain Club,Kern,California,Los_Angeles,America
Farmersville,Tulare,California,Los_Angeles,America
Fellows,Kern,California,Los_Angeles,America
Frazier Park,Kern,California,Los_Angeles,America
Glennville,Kern,California,Los_Angeles,America
Hanford,Kings,California,Los_Angeles,America
Huron,Fresno,California,Los_Angeles,America
Ivanhoe,Tulare,California,Los_Angeles,America
Kernville,Kern,California,Los_Angeles,America
Kettleman City,Kings,California,Los_Angeles,America
Lake Isabella,Kern,California,Los_Angeles,America
Lamont,Kern,California,Los_Angeles,America
Laton,Fresno,California,Los_Angeles,America
Lebec,Kern,California,Los_Angeles,America
Lemon Cove,Tulare,California,Los_Angeles,America
Lemoore,Kings,California,Los_Angeles,America
Lindsay,Tulare,California,Los_Angeles,America
Lost Hills,Kern,California,Los_Angeles,America
Mc Farland,Kern,California,Los_Angeles,America
Mc Kittrick,Kern,California,Los_Angeles,America
Maricopa,Kern,California,Los_Angeles,America
New Cuyama,Santa Barbara,California,Los_Angeles,America
Onyx,Kern,California,Los_Angeles,America
Pixley,Tulare,California,Los_Angeles,America
Porterville,Tulare,California,Los_Angeles,America
Porterville,Tulare,California,Los_Angeles,America
Posey,Tulare,California,Los_Angeles,America
Richgrove,Tulare,California,Los_Angeles,America
Sequoia National Park,Tulare,California,Los_Angeles,America
Shafter,Kern,California,Los_Angeles,America
Springville,Tulare,California,Los_Angeles,America
Stratford,Kings,California,Los_Angeles,America
Strathmore,Tulare,California,Los_Angeles,America
Taft,Kern,California,Los_Angeles,America
Terra Bella,Tulare,California,Los_Angeles,America
Three Rivers,Tulare,California,Los_Angeles,America
Tipton,Tulare,California,Los_Angeles,America
Tulare,Tulare,California,Los_Angeles,America
Tupman,Kern,California,Los_Angeles,America
Visalia,Tulare,California,Los_Angeles,America
Wasco,Kern,California,Los_Angeles,America
Weldon,Kern,California,Los_Angeles,America
Wofford Heights,Kern,California,Los_Angeles,America
Woodlake,Tulare,California,Los_Angeles,America
Woody,Kern,California,Los_Angeles,America
Visalia,Tulare,California,Los_Angeles,America
Visalia,Tulare,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
Bakersfield,Kern,California,Los_Angeles,America
San Luis Obispo,San Luis Obispo,California,Los_Angeles,America
Los Osos,San Luis Obispo,California,Los_Angeles,America
San Luis Obispo,San Luis Obispo,California,Los_Angeles,America
San Luis Obispo,San Luis Obispo,California,Los_Angeles,America
Arroyo Grande,San Luis Obispo,California,Los_Angeles,America
Atascadero,San Luis Obispo,California,Los_Angeles,America
Avila Beach,San Luis Obispo,California,Los_Angeles,America
Bradley,Monterey,California,Los_Angeles,America
Buellton,Santa Barbara,California,Los_Angeles,America
